company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay,ground_time_pressure,scheduled_flight_duration,ground_time_diff,total_pax,children_count,stroller_users,lap_child_count,ssr_count,Hot Transfer,checked_bags,transfer_bags,load_factor,transfer_bag_ratio,difficulty_score,daily_rank,difficulty_class
OO,4809,2025-08-10,ORD,ICT,2025-08-10 09:03:00+00:00,2025-08-10 11:21:00+00:00,2025-08-10 10:11:00+00:00,2025-08-10 12:30:00+00:00,76,ERJ-175,Express,-32,35,34,68.0,66,138.0,-66,102,8,1,1,5.0,0,6,36,1.0,0.8571428571428571,3.9139353220382334,4.0,Difficult
UA,224,2025-08-05,ORD,BZN,2025-08-05 09:20:00+00:00,2025-08-05 11:47:00+00:00,2025-08-05 09:13:00+00:00,2025-08-05 11:31:00+00:00,166,B737-800,Mainline,111,95,51,-7.0,-60,147.0,60,197,15,1,1,2.0,0,75,54,1.0,0.4186046511627907,3.3457435553114,257.0,Medium
UA,1358,2025-08-11,ORD,RDU,2025-08-11 07:00:00+00:00,2025-08-11 10:03:00+00:00,2025-08-11 07:21:00+00:00,2025-08-11 10:30:00+00:00,126,A319-100,Mainline,497,428,43,21.0,-454,183.0,454,122,2,1,1,0.0,8,32,28,0.9682539682539683,0.4666666666666667,2.999438677908952,442.0,Easy
OO,5601,2025-08-02,ORD,FNT,2025-08-02 13:55:00+00:00,2025-08-02 16:11:00+00:00,2025-08-02 13:53:00+00:00,2025-08-02 16:02:00+00:00,50,CRJ-200,Express,110,128,29,-2.0,-81,136.0,81,62,4,0,0,1.0,11,21,17,1.0,0.4473684210526316,3.1191347256623523,445.0,Easy
UA,1634,2025-08-02,ORD,IAD,2025-08-02 14:24:00+00:00,2025-08-02 17:30:00+00:00,2025-08-02 14:21:00+00:00,2025-08-02 17:33:00+00:00,179,B737-MAX9,Mainline,79,85,56,-3.0,-23,186.0,23,206,7,1,2,2.0,2,57,84,1.0,0.5957446808510638,3.411092929316542,286.0,Medium
UA,739,2025-08-07,ORD,BZN,2025-08-07 19:59:00+00:00,2025-08-07 22:23:00+00:00,2025-08-07 22:03:00+00:00,2025-08-08 00:36:00+00:00,150,A320-200,Mainline,24,139,110,124.0,86,144.0,-86,157,5,0,0,1.0,0,28,55,1.0,0.6626506024096386,3.403383331286447,184.0,Medium
UA,2430,2025-08-15,ORD,BNA,2025-08-15 14:10:00+00:00,2025-08-15 15:55:00+00:00,2025-08-15 14:08:00+00:00,2025-08-15 15:55:00+00:00,166,B737-MAX8,Mainline,76,96,51,-2.0,-25,105.0,25,119,1,1,0,1.0,9,29,17,0.7168674698795181,0.3695652173913043,2.671201802291555,527.0,Easy
UA,343,2025-08-08,ORD,SFO,2025-08-08 10:53:00+00:00,2025-08-08 13:40:00+00:00,2025-08-08 10:59:00+00:00,2025-08-08 13:21:00+00:00,200,A321-2NX,Mainline,74,94,62,6.0,-12,167.0,12,251,16,4,1,8.0,0,96,49,1.0,0.33793103448275863,3.6029729373242936,86.0,Difficult
UA,2440,2025-08-11,ORD,LAS,2025-08-11 13:02:00+00:00,2025-08-11 15:03:00+00:00,2025-08-11 13:01:00+00:00,2025-08-11 14:49:00+00:00,179,B737-MAX9,Mainline,67,89,64,-1.0,-3,121.0,3,187,5,1,1,3.0,11,56,72,1.0,0.5625,3.39042045616391,196.0,Medium
UA,1576,2025-08-08,ORD,LGA,2025-08-08 20:00:00+00:00,2025-08-08 23:22:00+00:00,2025-08-08 20:09:00+00:00,2025-08-08 23:22:00+00:00,166,B737-800,Mainline,80,68,51,9.0,-29,202.0,29,129,2,0,1,0.0,0,23,24,0.7771084337349398,0.5106382978723404,2.8674497481093866,499.0,Easy
UA,576,2025-08-15,ORD,LAX,2025-08-15 15:35:00+00:00,2025-08-15 18:06:00+00:00,2025-08-15 15:31:00+00:00,2025-08-15 17:52:00+00:00,200,A321-2NX,Mainline,72,73,62,-4.0,-10,151.0,10,180,7,1,0,1.0,16,34,67,0.9,0.6633663366336634,3.330869060891837,235.0,Medium
UA,1580,2025-08-15,ORD,YVR,2025-08-15 19:35:00+00:00,2025-08-15 22:18:00+00:00,2025-08-15 20:24:00+00:00,2025-08-15 23:23:00+00:00,166,B737-800,Mainline,90,85,65,49.0,-25,163.0,25,174,5,1,1,1.0,11,28,42,1.0,0.6,3.323346965350261,240.0,Medium
YX,3641,2025-08-06,ORD,GRR,2025-08-06 10:35:00+00:00,2025-08-06 12:48:00+00:00,2025-08-06 10:35:00+00:00,2025-08-06 12:27:00+00:00,76,ERJ-175,Express,65,73,34,0.0,-31,133.0,31,86,5,1,2,2.0,5,14,22,1.0,0.6111111111111112,3.3919733870475492,191.0,Medium
UA,602,2025-08-07,ORD,PHX,2025-08-07 20:05:00+00:00,2025-08-07 21:55:00+00:00,2025-08-07 20:13:00+00:00,2025-08-07 21:50:00+00:00,179,B737-MAX9,Mainline,70,57,56,8.0,-14,110.0,14,196,9,2,0,3.0,1,69,62,1.0,0.4732824427480916,3.357296802261514,227.0,Medium
G7,4387,2025-08-04,ORD,CID,2025-08-04 09:20:00+00:00,2025-08-04 10:40:00+00:00,2025-08-04 10:03:00+00:00,2025-08-04 11:08:00+00:00,50,CRJ-550,Express,-28,24,29,43.0,57,80.0,-57,53,2,0,0,0.0,0,4,29,1.0,0.8787878787878788,3.5501099624703363,64.0,Difficult
G7,4390,2025-08-10,ORD,CHA,2025-08-10 14:09:00+00:00,2025-08-10 16:55:00+00:00,2025-08-10 16:48:00+00:00,2025-08-10 19:53:00+00:00,50,CRJ-550,Express,-41,49,29,159.0,70,166.0,-70,50,0,0,0,1.0,5,11,12,1.0,0.5217391304347826,3.1405663965917303,350.0,Medium
YX,3610,2025-08-07,ORD,YQB,2025-08-07 10:39:00+00:00,2025-08-07 14:16:00+00:00,2025-08-07 10:33:00+00:00,2025-08-07 14:01:00+00:00,76,ERJ-175,Express,82,80,42,-6.0,-40,217.0,40,75,2,1,0,0.0,7,17,18,0.9868421052631579,0.5142857142857142,3.0944663851118452,393.0,Medium
UA,374,2025-08-12,ORD,MSP,2025-08-12 16:10:00+00:00,2025-08-12 17:49:00+00:00,2025-08-12 19:00:00+00:00,2025-08-12 20:41:00+00:00,126,A319-100,Mainline,76,72,43,170.0,-33,99.0,33,123,2,0,0,2.0,0,23,28,0.9761904761904762,0.5490196078431373,3.2362328599253116,231.0,Medium
G7,4186,2025-08-08,ORD,MLI,2025-08-08 20:20:00+00:00,2025-08-08 21:37:00+00:00,2025-08-08 20:16:00+00:00,2025-08-08 21:31:00+00:00,50,CRJ-550,Express,105,61,29,-4.0,-76,77.0,76,48,1,0,0,2.0,0,0,37,0.96,1.0,3.7396997536366836,34.0,Difficult
UA,1677,2025-08-14,ORD,BOS,2025-08-14 15:48:00+00:00,2025-08-14 19:18:00+00:00,2025-08-14 15:46:00+00:00,2025-08-14 20:16:00+00:00,166,B737-800,Mainline,67,65,51,-2.0,-16,210.0,16,196,8,3,2,0.0,2,61,13,1.0,0.17567567567567569,2.8148098748812904,504.0,Easy
G7,4501,2025-08-15,ORD,AVP,2025-08-15 13:55:00+00:00,2025-08-15 16:55:00+00:00,2025-08-15 13:56:00+00:00,2025-08-15 17:03:00+00:00,50,CRJ-550,Express,119,143,33,1.0,-86,180.0,86,64,3,1,1,3.0,13,5,22,1.0,0.8148148148148148,3.6523581354656245,56.0,Difficult
UA,729,2025-08-07,ORD,DFW,2025-08-07 07:00:00+00:00,2025-08-07 09:39:00+00:00,2025-08-07 06:55:00+00:00,2025-08-07 09:22:00+00:00,150,A320-200,Mainline,657,536,54,-5.0,-603,159.0,603,185,8,2,3,2.0,3,47,22,1.0,0.3188405797101449,3.0720408305887954,406.0,Medium
UA,2333,2025-08-08,ORD,BWI,2025-08-08 10:46:00+00:00,2025-08-08 13:48:00+00:00,2025-08-08 10:44:00+00:00,2025-08-08 13:36:00+00:00,179,B737-900,Mainline,68,75,56,-2.0,-12,182.0,12,212,12,4,1,5.0,4,58,24,1.0,0.2926829268292683,3.307589936822276,265.0,Medium
UA,1583,2025-08-03,ORD,BWI,2025-08-03 18:35:00+00:00,2025-08-03 21:42:00+00:00,2025-08-03 18:56:00+00:00,2025-08-03 21:52:00+00:00,150,A320-200,Mainline,90,58,46,21.0,-44,187.0,44,150,5,2,0,1.0,0,28,37,1.0,0.5692307692307692,3.2855927423204476,281.0,Medium
OO,5234,2025-08-07,ORD,MKE,2025-08-07 10:35:00+00:00,2025-08-07 11:35:00+00:00,2025-08-07 10:28:00+00:00,2025-08-07 11:19:00+00:00,50,CRJ-550,Express,237,210,29,-7.0,-208,60.0,208,47,0,0,0,2.0,14,0,14,0.94,1.0,3.6940442285139885,31.0,Difficult
YX,3525,2025-08-10,ORD,YYZ,2025-08-10 16:43:00+00:00,2025-08-10 19:37:00+00:00,2025-08-10 16:43:00+00:00,2025-08-10 19:34:00+00:00,76,ERJ-175,Express,53,71,42,0.0,-11,174.0,11,88,5,0,0,3.0,0,26,11,1.0,0.2972972972972973,3.0718272566651983,397.0,Medium
OO,5565,2025-08-15,ORD,CHO,2025-08-15 14:04:00+00:00,2025-08-15 17:10:00+00:00,2025-08-15 14:06:00+00:00,2025-08-15 17:02:00+00:00,50,CRJ-550,Express,49,38,29,2.0,-20,186.0,20,46,0,0,0,1.0,2,18,15,0.92,0.45454545454545453,2.9708905946717974,448.0,Easy
YX,3707,2025-08-04,ORD,IND,2025-08-04 19:45:00+00:00,2025-08-04 22:00:00+00:00,2025-08-04 19:51:00+00:00,2025-08-04 21:48:00+00:00,76,ERJ-175,Express,59,49,39,6.0,-20,135.0,20,77,1,0,0,1.0,2,20,28,1.0,0.5833333333333334,3.229147083358766,251.0,Medium
UA,1205,2025-08-02,ORD,EWR,2025-08-02 12:22:00+00:00,2025-08-02 15:48:00+00:00,2025-08-02 12:58:00+00:00,2025-08-02 17:10:00+00:00,179,B737-900,Mainline,30,90,56,36.0,26,206.0,-26,213,11,2,0,10.0,7,115,35,1.0,0.23333333333333334,3.4972058434556144,233.0,Medium
UA,556,2025-08-12,ORD,CLT,2025-08-12 07:00:00+00:00,2025-08-12 10:12:00+00:00,2025-08-12 06:57:00+00:00,2025-08-12 10:30:00+00:00,179,B737-900,Mainline,334,274,56,-3.0,-278,192.0,278,101,2,0,0,2.0,8,18,34,0.5642458100558659,0.6538461538461539,2.9130682982790406,377.0,Easy
OO,5289,2025-08-09,ORD,CRW,2025-08-09 10:35:00+00:00,2025-08-09 13:16:00+00:00,2025-08-09 10:29:00+00:00,2025-08-09 13:16:00+00:00,50,CRJ-550,Express,67,63,29,-6.0,-38,161.0,38,81,4,1,2,0.0,10,18,11,1.0,0.3793103448275862,2.9837904935098827,456.0,Easy
YX,3638,2025-08-14,ORD,CHS,2025-08-14 10:35:00+00:00,2025-08-14 14:02:00+00:00,2025-08-14 10:29:00+00:00,2025-08-14 13:28:00+00:00,76,ERJ-175,Express,78,62,34,-6.0,-44,207.0,44,92,3,1,1,0.0,1,51,6,1.0,0.10526315789473684,2.636066750836072,529.0,Easy
OO,5124,2025-08-07,ORD,EAU,2025-08-07 21:07:00+00:00,2025-08-07 22:30:00+00:00,2025-08-07 21:54:00+00:00,2025-08-07 23:08:00+00:00,50,CRJ-200,Express,57,85,29,47.0,-28,83.0,28,62,3,1,1,4.0,11,14,15,1.0,0.5172413793103449,3.35336275126796,230.0,Medium
G7,4461,2025-08-14,ORD,ABE,2025-08-14 13:51:00+00:00,2025-08-14 17:00:00+00:00,2025-08-14 13:46:00+00:00,2025-08-14 16:28:00+00:00,50,CRJ-550,Express,126,127,29,-5.0,-97,189.0,97,50,0,0,0,0.0,4,10,12,1.0,0.5454545454545454,3.106164002226994,362.0,Medium
UA,912,2025-08-08,ORD,KEF,2025-08-08 21:10:00+00:00,2025-08-09 08:30:00+00:00,2025-08-08 21:14:00+00:00,2025-08-09 08:29:00+00:00,176,B757-200,Mainline,150,127,75,4.0,-75,680.0,75,194,6,0,1,4.0,7,64,109,1.0,0.630057803468208,3.542500420744893,117.0,Difficult
OO,5045,2025-08-05,ORD,RHI,2025-08-05 16:35:00+00:00,2025-08-05 17:57:00+00:00,2025-08-05 17:21:00+00:00,2025-08-05 18:34:00+00:00,50,CRJ-200,Express,-15,31,29,46.0,44,82.0,-44,86,7,2,2,4.0,1,13,32,1.0,0.7111111111111111,3.663574640379255,75.0,Difficult
YX,3571,2025-08-02,ORD,IND,2025-08-02 13:05:00+00:00,2025-08-02 15:18:00+00:00,2025-08-02 13:00:00+00:00,2025-08-02 15:01:00+00:00,76,ERJ-175,Express,75,59,34,-5.0,-41,133.0,41,60,3,0,1,0.0,7,13,32,0.7894736842105263,0.7111111111111111,3.1392513625580394,435.0,Easy
UA,561,2025-08-10,ORD,MCI,2025-08-10 12:45:00+00:00,2025-08-10 14:22:00+00:00,2025-08-10 13:10:00+00:00,2025-08-10 15:10:00+00:00,166,B737-800,Mainline,74,119,51,25.0,-23,97.0,23,175,5,2,0,0.0,25,42,26,1.0,0.38235294117647056,3.006702428270337,437.0,Easy
UA,592,2025-08-14,ORD,JAC,2025-08-14 16:50:00+00:00,2025-08-14 19:05:00+00:00,2025-08-14 17:48:00+00:00,2025-08-14 19:49:00+00:00,126,B737-700,Mainline,4,59,43,58.0,39,135.0,-39,115,2,0,0,2.0,0,30,50,0.9126984126984127,0.625,3.2630141884169475,263.0,Medium
UA,2364,2025-08-08,ORD,CMH,2025-08-08 10:38:00+00:00,2025-08-08 13:07:00+00:00,2025-08-08 10:40:00+00:00,2025-08-08 12:55:00+00:00,126,A319-100,Mainline,43,67,43,2.0,0,149.0,0,124,2,0,0,4.0,11,41,29,0.9841269841269841,0.4142857142857143,3.195549961870798,342.0,Medium
UA,1616,2025-08-13,ORD,GRR,2025-08-13 18:20:00+00:00,2025-08-13 20:35:00+00:00,2025-08-13 18:29:00+00:00,2025-08-13 20:21:00+00:00,179,B737-900,Mainline,110,134,56,9.0,-54,135.0,54,186,3,1,1,4.0,0,10,97,1.0,0.9065420560747663,3.819386205554994,20.0,Difficult
UA,576,2025-08-02,ORD,LAX,2025-08-02 15:35:00+00:00,2025-08-02 18:06:00+00:00,2025-08-02 15:49:00+00:00,2025-08-02 18:05:00+00:00,200,A321-2NX,Mainline,72,70,62,14.0,-10,151.0,10,231,11,4,0,7.0,18,61,67,1.0,0.5234375,3.6770893736393413,118.0,Difficult
UA,2369,2025-08-05,ORD,AUS,2025-08-05 08:50:00+00:00,2025-08-05 11:44:00+00:00,2025-08-05 08:49:00+00:00,2025-08-05 11:50:00+00:00,179,B737-900,Mainline,62,48,56,-1.0,-6,174.0,6,209,9,2,2,1.0,6,69,7,1.0,0.09210526315789473,2.7891230318976343,487.0,Easy
OO,5901,2025-08-08,ORD,FAR,2025-08-08 16:20:00+00:00,2025-08-08 18:27:00+00:00,2025-08-08 16:20:00+00:00,2025-08-08 18:06:00+00:00,76,ERJ-175,Express,47,66,34,0.0,-13,127.0,13,69,3,0,0,3.0,1,3,39,0.9078947368421053,0.9285714285714286,3.694075100296309,50.0,Difficult
OO,5526,2025-08-04,ORD,ATW,2025-08-04 18:05:00+00:00,2025-08-04 19:18:00+00:00,2025-08-04 18:56:00+00:00,2025-08-04 20:16:00+00:00,50,CRJ-200,Express,55,52,29,51.0,-26,73.0,26,54,2,0,0,1.0,6,21,18,1.0,0.46153846153846156,3.1013354211761097,324.0,Medium
UA,845,2025-08-07,ORD,GRU,2025-08-07 21:20:00+00:00,2025-08-08 09:30:00+00:00,2025-08-07 22:19:00+00:00,2025-08-08 10:13:00+00:00,318,B787-10,Mainline,300,243,155,59.0,-145,730.0,145,364,15,2,4,15.0,38,95,281,1.0,0.7473404255319149,4.458730421562223,1.0,Difficult
UA,1584,2025-08-01,ORD,LAX,2025-08-01 10:50:00+00:00,2025-08-01 13:23:00+00:00,2025-08-01 12:06:00+00:00,2025-08-01 14:22:00+00:00,200,A321-2NX,Mainline,-37,67,62,76.0,99,153.0,-99,259,15,6,0,2.0,4,88,41,1.0,0.3178294573643411,3.231768703330688,344.0,Medium
UA,786,2025-08-12,ORD,BTV,2025-08-12 11:17:00+00:00,2025-08-12 14:33:00+00:00,2025-08-12 11:40:00+00:00,2025-08-12 14:47:00+00:00,150,A320-200,Mainline,236,40,46,23.0,-190,196.0,190,163,8,1,0,1.0,3,45,71,1.0,0.6120689655172413,3.3864258296902943,149.0,Medium
UA,2011,2025-08-10,ORD,YVR,2025-08-10 08:48:00+00:00,2025-08-10 11:33:00+00:00,2025-08-10 08:48:00+00:00,2025-08-10 11:22:00+00:00,150,A320-200,Mainline,833,839,60,0.0,-773,165.0,773,181,8,2,1,2.0,13,89,44,1.0,0.3308270676691729,3.0789880457109327,389.0,Medium
YX,3451,2025-08-08,ORD,PWM,2025-08-08 13:55:00+00:00,2025-08-08 17:37:00+00:00,2025-08-08 13:54:00+00:00,2025-08-08 17:29:00+00:00,76,ERJ-175,Express,110,131,34,-1.0,-76,222.0,76,79,2,0,0,1.0,7,34,14,1.0,0.2916666666666667,2.895302040733281,488.0,Easy
OO,5125,2025-08-06,ORD,CMX,2025-08-06 11:38:00+00:00,2025-08-06 14:18:00+00:00,2025-08-06 11:34:00+00:00,2025-08-06 14:03:00+00:00,50,CRJ-200,Express,43,49,29,-4.0,-14,160.0,14,48,1,0,0,2.0,4,23,19,0.96,0.4523809523809524,3.085269057473704,360.0,Medium
UA,1124,2025-08-01,ORD,IAH,2025-08-01 16:07:00+00:00,2025-08-01 19:05:00+00:00,2025-08-01 16:20:00+00:00,2025-08-01 18:49:00+00:00,179,B737-900,Mainline,1297,1283,56,13.0,-1241,178.0,1241,216,11,3,1,2.0,0,86,112,1.0,0.5656565656565656,3.396124955839294,237.0,Medium
UA,1905,2025-08-06,ORD,PIT,2025-08-06 18:10:00+00:00,2025-08-06 20:51:00+00:00,2025-08-06 20:13:00+00:00,2025-08-06 22:27:00+00:00,150,A320-200,Mainline,65,196,46,123.0,-19,161.0,19,123,2,0,0,0.0,10,19,37,0.82,0.6607142857142857,3.0936077046529498,354.0,Medium
UA,312,2025-08-03,ORD,CHS,2025-08-03 18:15:00+00:00,2025-08-03 21:33:00+00:00,2025-08-03 18:15:00+00:00,2025-08-03 22:21:00+00:00,126,B737-700,Mainline,89,100,43,0.0,-46,198.0,46,149,9,2,1,2.0,0,41,32,1.0,0.4383561643835616,3.25842988764665,297.0,Medium
UA,1531,2025-08-09,ORD,DSM,2025-08-09 20:20:00+00:00,2025-08-09 21:47:00+00:00,2025-08-09 20:24:00+00:00,2025-08-09 22:03:00+00:00,126,A319-100,Mainline,115,108,43,4.0,-72,87.0,72,115,2,0,0,1.0,4,3,86,0.9126984126984127,0.9662921348314607,3.6121535516145253,138.0,Medium
UA,1710,2025-08-06,ORD,SMF,2025-08-06 19:59:00+00:00,2025-08-06 22:32:00+00:00,2025-08-06 23:54:00+00:00,2025-08-07 02:12:00+00:00,166,B737-800,Mainline,69,105,51,235.0,-18,153.0,18,193,14,5,0,3.0,2,38,52,1.0,0.5777777777777777,3.5755394819833564,91.0,Difficult
G7,4611,2025-08-08,ORD,MDT,2025-08-08 07:15:00+00:00,2025-08-08 10:14:00+00:00,2025-08-08 07:56:00+00:00,2025-08-08 10:44:00+00:00,50,CRJ-550,Express,-42,27,29,41.0,71,179.0,-71,40,0,0,1,0.0,2,7,13,0.8,0.65,3.0262016715995608,441.0,Easy
UA,2211,2025-08-09,ORD,SEA,2025-08-09 19:59:00+00:00,2025-08-09 22:42:00+00:00,2025-08-09 20:19:00+00:00,2025-08-09 23:04:00+00:00,179,B737-900,Mainline,88,117,64,20.0,-24,163.0,24,181,10,1,2,1.0,0,50,59,1.0,0.5412844036697247,3.345955250099818,309.0,Medium
YX,3601,2025-08-14,ORD,YYZ,2025-08-14 08:50:00+00:00,2025-08-14 11:49:00+00:00,2025-08-14 08:45:00+00:00,2025-08-14 11:21:00+00:00,76,ERJ-175,Express,52,48,42,-5.0,-10,179.0,10,102,5,1,2,1.0,2,32,14,1.0,0.30434782608695654,2.9692205246336116,443.0,Easy
YX,3638,2025-08-01,ORD,CHS,2025-08-01 10:35:00+00:00,2025-08-01 14:02:00+00:00,2025-08-01 10:32:00+00:00,2025-08-01 13:38:00+00:00,76,ERJ-175,Express,78,81,34,-3.0,-44,207.0,44,88,5,1,0,2.0,3,33,17,1.0,0.34,3.06607137479908,449.0,Easy
OO,5215,2025-08-02,ORD,LNK,2025-08-02 09:06:00+00:00,2025-08-02 11:05:00+00:00,2025-08-02 09:00:00+00:00,2025-08-02 11:07:00+00:00,50,CRJ-200,Express,74,76,29,-6.0,-45,119.0,45,55,3,0,0,1.0,0,27,30,1.0,0.5263157894736842,3.1968417197544308,416.0,Easy
OO,5038,2025-08-02,ORD,PLN,2025-08-02 11:05:00+00:00,2025-08-02 13:28:00+00:00,2025-08-02 11:02:00+00:00,2025-08-02 13:29:00+00:00,50,CRJ-200,Express,106,102,29,-3.0,-77,143.0,77,59,4,1,1,0.0,0,22,38,1.0,0.6333333333333333,3.2869120429713723,373.0,Medium
UA,2133,2025-08-10,ORD,EWR,2025-08-10 15:40:00+00:00,2025-08-10 19:14:00+00:00,2025-08-10 15:38:00+00:00,2025-08-10 19:03:00+00:00,176,B757-200,Mainline,67,76,56,-2.0,-11,214.0,11,192,4,1,3,3.0,0,91,27,1.0,0.2288135593220339,2.9710421199320916,458.0,Easy
OO,5290,2025-08-15,ORD,BOI,2025-08-15 19:45:00+00:00,2025-08-15 22:52:00+00:00,2025-08-15 19:43:00+00:00,2025-08-15 22:47:00+00:00,70,ERJ-175,Express,81,72,34,-2.0,-47,187.0,47,85,5,2,1,0.0,4,6,33,1.0,0.8461538461538461,3.562213645476784,87.0,Difficult
G7,4460,2025-08-03,ORD,ROC,2025-08-03 07:17:00+00:00,2025-08-03 10:17:00+00:00,2025-08-03 07:12:00+00:00,2025-08-03 10:09:00+00:00,50,CRJ-550,Express,659,560,29,-5.0,-630,180.0,630,60,3,1,0,1.0,1,3,30,1.0,0.9090909090909091,3.630581312113998,57.0,Difficult
OO,5234,2025-08-15,ORD,MKE,2025-08-15 10:35:00+00:00,2025-08-15 11:35:00+00:00,2025-08-15 12:09:00+00:00,2025-08-15 12:53:00+00:00,50,CRJ-550,Express,-86,25,29,94.0,115,60.0,-115,35,0,0,0,1.0,2,0,14,0.7,1.0,3.3972990078367866,190.0,Medium
OO,5603,2025-08-14,ORD,FNT,2025-08-14 20:08:00+00:00,2025-08-14 22:30:00+00:00,2025-08-14 20:10:00+00:00,2025-08-14 22:18:00+00:00,50,CRJ-200,Express,86,97,29,2.0,-57,142.0,57,46,1,0,0,6.0,1,16,31,0.92,0.6595744680851063,3.511689292178408,116.0,Difficult
OO,5652,2025-08-03,ORD,GEG,2025-08-03 19:38:00+00:00,2025-08-03 21:59:00+00:00,2025-08-03 19:40:00+00:00,2025-08-03 21:49:00+00:00,70,ERJ-175,Express,74,70,34,2.0,-40,141.0,40,69,2,1,0,3.0,12,14,20,0.9857142857142858,0.5882352941176471,3.3486727395461164,236.0,Medium
UA,1491,2025-08-14,ORD,DFW,2025-08-14 10:35:00+00:00,2025-08-14 13:14:00+00:00,2025-08-14 12:10:00+00:00,2025-08-14 14:23:00+00:00,126,A319-100,Mainline,70,44,43,95.0,-27,159.0,27,116,5,3,1,4.0,2,34,21,0.9206349206349206,0.38181818181818183,3.143677025640114,336.0,Medium
G7,4173,2025-08-15,ORD,AVL,2025-08-15 13:55:00+00:00,2025-08-15 16:55:00+00:00,2025-08-15 13:50:00+00:00,2025-08-15 16:36:00+00:00,50,CRJ-550,Express,130,151,29,-5.0,-101,180.0,101,44,0,0,0,1.0,1,4,12,0.88,0.75,3.279339550641276,267.0,Medium
OO,5607,2025-08-08,ORD,TUS,2025-08-08 09:20:00+00:00,2025-08-08 11:26:00+00:00,2025-08-08 09:13:00+00:00,2025-08-08 10:46:00+00:00,70,ERJ-175,Express,101,93,34,-7.0,-67,126.0,67,79,4,1,0,1.0,1,28,22,1.0,0.44,3.1109050438462633,397.0,Medium
OO,6004,2025-08-12,ORD,SUN,2025-08-12 19:35:00+00:00,2025-08-12 22:36:00+00:00,2025-08-13 00:29:00+00:00,2025-08-13 02:50:00+00:00,70,ERJ-175,Express,389,658,34,294.0,-355,181.0,355,24,1,0,0,0.0,5,12,10,0.34285714285714286,0.45454545454545453,2.305303509163374,466.0,Easy
UA,1139,2025-08-08,ORD,DSM,2025-08-08 09:00:00+00:00,2025-08-08 10:29:00+00:00,2025-08-08 08:53:00+00:00,2025-08-08 10:06:00+00:00,126,A319-100,Mainline,61,64,51,-7.0,-10,89.0,10,137,4,1,0,1.0,3,19,66,1.0,0.7764705882352941,3.5171631880488263,132.0,Difficult
UA,490,2025-08-04,ORD,SAT,2025-08-04 08:45:00+00:00,2025-08-04 11:45:00+00:00,2025-08-04 08:49:00+00:00,2025-08-04 11:45:00+00:00,126,B737-700,Mainline,72,42,43,4.0,-29,180.0,29,149,7,1,1,2.0,10,47,39,1.0,0.45348837209302323,3.240122891615292,241.0,Medium
UA,2440,2025-08-09,ORD,LAS,2025-08-09 13:02:00+00:00,2025-08-09 15:03:00+00:00,2025-08-09 12:59:00+00:00,2025-08-09 14:54:00+00:00,179,B737-MAX9,Mainline,67,89,64,-3.0,-3,121.0,3,192,5,2,2,1.0,16,33,59,1.0,0.6413043478260869,3.3738745624441027,292.0,Medium
G7,4186,2025-08-04,ORD,MLI,2025-08-04 20:20:00+00:00,2025-08-04 21:37:00+00:00,2025-08-04 20:09:00+00:00,2025-08-04 21:28:00+00:00,50,CRJ-550,Express,115,83,29,-11.0,-86,77.0,86,57,3,1,0,5.0,0,3,33,1.0,0.9166666666666666,3.8856914687989574,7.0,Difficult
UA,793,2025-08-11,ORD,DFW,2025-08-11 16:20:00+00:00,2025-08-11 18:58:00+00:00,2025-08-11 16:21:00+00:00,2025-08-11 18:41:00+00:00,126,A319-100,Mainline,64,68,43,1.0,-21,158.0,21,132,2,0,0,1.0,0,38,63,1.0,0.6237623762376238,3.296222841474772,251.0,Medium
UA,2635,2025-08-05,ORD,CLT,2025-08-05 14:02:00+00:00,2025-08-05 17:12:00+00:00,2025-08-05 14:01:00+00:00,2025-08-05 17:23:00+00:00,126,A319-100,Mainline,65,55,43,-1.0,-22,190.0,22,150,6,2,1,3.0,5,39,24,1.0,0.38095238095238093,3.190336818362821,357.0,Medium
UA,763,2025-08-13,ORD,PWM,2025-08-13 10:58:00+00:00,2025-08-13 14:24:00+00:00,2025-08-13 10:54:00+00:00,2025-08-13 14:02:00+00:00,166,B737-800,Mainline,73,82,51,-4.0,-22,206.0,22,207,17,5,1,0.0,0,40,54,1.0,0.574468085106383,3.460540159471654,194.0,Medium
G7,4585,2025-08-11,ORD,DAY,2025-08-11 10:55:00+00:00,2025-08-11 13:18:00+00:00,2025-08-11 10:50:00+00:00,2025-08-11 13:32:00+00:00,50,CRJ-550,Express,62,69,29,-5.0,-33,143.0,33,48,0,0,0,0.0,4,5,19,0.96,0.7916666666666666,3.3618650062359223,216.0,Medium
UA,2104,2025-08-08,ORD,BOS,2025-08-08 06:00:00+00:00,2025-08-08 09:26:00+00:00,2025-08-08 05:56:00+00:00,2025-08-08 09:24:00+00:00,179,B737-MAX9,Mainline,330,334,56,-4.0,-274,206.0,274,180,5,2,0,1.0,0,60,12,1.0,0.16666666666666666,2.792454576898818,519.0,Easy
