company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay,arrival_delay,scheduled_flight_duration,ground_time_diff,total_pax,children_count,stroller_users,lap_child_count,ssr_count,Hot Transfer,checked_bags,transfer_bags,load_factor
YX,3571,2025-08-13,ORD,DSM,2025-08-13 09:00:00+00:00,2025-08-13 10:32:00+00:00,2025-08-13 08:56:00+00:00,2025-08-13 10:26:00+00:00,76,ERJ-175,Express,83,79,34,-4.0,-6.0,92.0,49,87,2,1,0,0.0,1,7,76,1.0
UA,1156,2025-08-09,ORD,MSY,2025-08-09 20:17:00+00:00,2025-08-09 22:47:00+00:00,2025-08-09 21:14:00+00:00,2025-08-09 23:29:00+00:00,179,B737-900,Mainline,95,130,56,57.0,42.0,150.0,39,102,3,1,1,2.0,0,30,43,0.5698324022346368
YX,3610,2025-08-06,ORD,YQB,2025-08-06 10:39:00+00:00,2025-08-06 14:16:00+00:00,2025-08-06 10:38:00+00:00,2025-08-06 14:12:00+00:00,76,ERJ-175,Express,76,77,42,-1.0,-4.0,217.0,34,88,4,2,0,1.0,5,16,13,1.0
G7,4554,2025-08-03,ORD,GRB,2025-08-03 14:00:00+00:00,2025-08-03 15:11:00+00:00,2025-08-03 14:07:00+00:00,2025-08-03 15:11:00+00:00,50,CRJ-550,Express,71,91,29,7.0,0.0,71.0,42,44,0,0,0,0.0,12,0,28,0.88
UA,1168,2025-08-03,ORD,SFO,2025-08-03 15:54:00+00:00,2025-08-03 18:44:00+00:00,2025-08-03 15:56:00+00:00,2025-08-03 18:27:00+00:00,200,A321-2NX,Mainline,72,77,62,2.0,-17.0,170.0,10,226,10,4,2,2.0,13,64,68,1.0
UA,1363,2025-08-12,ORD,LAX,2025-08-12 12:54:00+00:00,2025-08-12 15:23:00+00:00,2025-08-12 16:12:00+00:00,2025-08-12 19:26:00+00:00,200,A321-2NX,Mainline,-121,100,62,198.0,243.0,149.0,-183,234,13,3,3,2.0,19,79,53,1.0
UA,1314,2025-08-09,ORD,IAH,2025-08-09 14:26:00+00:00,2025-08-09 17:25:00+00:00,2025-08-09 15:09:00+00:00,2025-08-09 17:53:00+00:00,200,A321-2NX,Mainline,72,61,62,43.0,28.0,179.0,10,253,15,4,4,11.0,5,115,83,1.0
UA,912,2025-08-14,ORD,KEF,2025-08-14 21:10:00+00:00,2025-08-15 08:30:00+00:00,2025-08-14 22:04:00+00:00,2025-08-15 08:59:00+00:00,176,B757-200,Mainline,150,95,75,54.0,29.0,680.0,75,167,2,2,0,2.0,20,26,157,0.9488636363636364
UA,622,2025-08-09,ORD,DEN,2025-08-09 13:04:00+00:00,2025-08-09 14:46:00+00:00,2025-08-09 13:01:00+00:00,2025-08-09 14:25:00+00:00,364,B777-2HD,Mainline,1104,1144,87,-3.0,-21.0,102.0,1017,517,39,9,3,6.0,21,192,92,1.0
YX,3569,2025-08-02,ORD,ALB,2025-08-02 08:55:00+00:00,2025-08-02 12:19:00+00:00,2025-08-02 08:54:00+00:00,2025-08-02 12:04:00+00:00,76,ERJ-175,Express,56,68,39,-1.0,-15.0,204.0,17,97,6,2,0,1.0,5,21,28,1.0
YX,3464,2025-08-03,ORD,PIT,2025-08-03 21:15:00+00:00,2025-08-03 23:58:00+00:00,2025-08-03 21:19:00+00:00,2025-08-03 23:49:00+00:00,70,ERJ-170,Express,50,63,34,4.0,-9.0,163.0,16,69,0,0,1,0.0,18,21,13,0.9857142857142858
UA,1291,2025-08-10,ORD,IAH,2025-08-10 21:50:00+00:00,2025-08-11 00:40:00+00:00,2025-08-10 21:51:00+00:00,2025-08-11 00:25:00+00:00,200,A321-2NX,Mainline,85,89,62,1.0,-15.0,170.0,23,229,7,0,1,3.0,0,84,57,1.0
UA,307,2025-08-09,ORD,COS,2025-08-09 09:15:00+00:00,2025-08-09 11:08:00+00:00,2025-08-09 09:11:00+00:00,2025-08-09 11:06:00+00:00,126,B737-700,Mainline,70,96,43,-4.0,-2.0,113.0,27,158,7,3,1,3.0,6,38,52,1.0
G7,4611,2025-08-07,ORD,MDT,2025-08-07 07:15:00+00:00,2025-08-07 10:14:00+00:00,2025-08-07 07:13:00+00:00,2025-08-07 10:41:00+00:00,50,CRJ-550,Express,45,67,29,-2.0,27.0,179.0,16,50,2,0,0,1.0,11,8,44,1.0
YX,3716,2025-08-11,ORD,CMH,2025-08-11 18:17:00+00:00,2025-08-11 20:54:00+00:00,2025-08-11 18:14:00+00:00,2025-08-11 21:06:00+00:00,76,ERJ-175,Express,47,70,34,-3.0,12.0,157.0,13,76,1,0,1,1.0,0,21,34,1.0
UA,2287,2025-08-09,ORD,SRQ,2025-08-09 11:14:00+00:00,2025-08-09 15:10:00+00:00,2025-08-09 11:11:00+00:00,2025-08-09 15:42:00+00:00,126,A319-100,Mainline,891,875,43,-3.0,32.0,236.0,848,178,14,4,2,4.0,1,87,24,1.0
UA,2653,2025-08-02,ORD,RDU,2025-08-02 10:52:00+00:00,2025-08-02 13:59:00+00:00,2025-08-02 10:46:00+00:00,2025-08-02 13:49:00+00:00,179,B737-MAX9,Mainline,96,65,62,-6.0,-10.0,187.0,34,231,18,3,4,4.0,2,78,50,1.0
UA,2004,2025-08-04,ORD,SYR,2025-08-04 13:45:00+00:00,2025-08-04 16:44:00+00:00,2025-08-04 13:51:00+00:00,2025-08-04 16:36:00+00:00,150,A320-200,Mainline,63,88,46,6.0,-8.0,179.0,17,185,9,1,2,4.0,19,33,37,1.0
G7,4429,2025-08-06,ORD,FSD,2025-08-06 15:52:00+00:00,2025-08-06 17:44:00+00:00,2025-08-06 15:45:00+00:00,2025-08-06 17:37:00+00:00,50,CRJ-550,Express,84,84,29,-7.0,-7.0,112.0,55,53,2,1,0,0.0,7,4,13,1.0
UA,845,2025-08-02,ORD,GRU,2025-08-02 21:20:00+00:00,2025-08-03 09:30:00+00:00,2025-08-02 22:20:00+00:00,2025-08-03 10:17:00+00:00,318,B787-10,Mainline,565,625,155,60.0,47.0,730.0,410,360,18,4,0,9.0,14,151,211,1.0
UA,1779,2025-08-11,ORD,BOS,2025-08-11 21:32:00+00:00,2025-08-12 00:59:00+00:00,2025-08-11 22:11:00+00:00,2025-08-12 01:52:00+00:00,179,B737-900,Mainline,67,71,56,39.0,53.0,207.0,11,69,0,0,0,4.0,0,23,9,0.3854748603351955
UA,286,2025-08-05,ORD,CLE,2025-08-05 07:33:00+00:00,2025-08-05 09:59:00+00:00,2025-08-05 07:30:00+00:00,2025-08-05 09:48:00+00:00,179,B737-900,Mainline,501,489,56,-3.0,-11.0,146.0,445,174,7,1,0,6.0,0,18,70,0.9720670391061452
UA,1413,2025-08-15,ORD,LGA,2025-08-15 08:55:00+00:00,2025-08-15 12:15:00+00:00,2025-08-15 08:55:00+00:00,2025-08-15 12:01:00+00:00,166,B737-800,Mainline,76,91,51,0.0,-14.0,200.0,25,175,3,2,1,1.0,1,83,13,1.0
UA,2385,2025-08-05,ORD,MSO,2025-08-05 08:50:00+00:00,2025-08-05 11:38:00+00:00,2025-08-05 08:46:00+00:00,2025-08-05 11:35:00+00:00,166,B737-800,Mainline,71,75,51,-4.0,-3.0,168.0,20,171,12,3,2,1.0,22,18,71,1.0
OO,5429,2025-08-05,ORD,TYS,2025-08-05 14:08:00+00:00,2025-08-05 17:05:00+00:00,2025-08-05 14:05:00+00:00,2025-08-05 17:00:00+00:00,70,ERJ-175,Express,89,101,34,-3.0,-5.0,177.0,55,87,6,2,1,2.0,2,12,33,1.0
UA,777,2025-08-14,ORD,LAS,2025-08-14 19:49:00+00:00,2025-08-14 21:52:00+00:00,2025-08-14 22:25:00+00:00,2025-08-15 00:01:00+00:00,166,B737-800,Mainline,44,49,51,156.0,129.0,123.0,-7,188,5,2,0,3.0,10,39,28,1.0
UA,695,2025-08-03,ORD,SJU,2025-08-03 18:03:00+00:00,2025-08-03 23:54:00+00:00,2025-08-03 18:15:00+00:00,2025-08-03 23:53:00+00:00,179,B737-MAX9,Mainline,93,115,56,12.0,-1.0,351.0,37,223,12,3,1,5.0,20,58,38,1.0
UA,2092,2025-08-09,ORD,LGA,2025-08-09 08:00:00+00:00,2025-08-09 11:18:00+00:00,2025-08-09 07:53:00+00:00,2025-08-09 11:03:00+00:00,166,B737-MAX8,Mainline,123,103,57,-7.0,-15.0,198.0,66,212,15,2,2,1.0,0,58,8,1.0
UA,2677,2025-08-12,ORD,IAD,2025-08-12 17:56:00+00:00,2025-08-12 20:55:00+00:00,2025-08-12 20:59:00+00:00,2025-08-13 00:33:00+00:00,176,B757-200,Mainline,246,397,122,183.0,218.0,179.0,124,177,8,2,1,6.0,23,85,44,1.0
G7,4425,2025-08-07,ORD,GRR,2025-08-07 14:00:00+00:00,2025-08-07 16:04:00+00:00,2025-08-07 13:56:00+00:00,2025-08-07 16:32:00+00:00,50,CRJ-550,Express,106,93,29,-4.0,28.0,124.0,77,45,0,0,1,1.0,9,5,25,0.9
G7,4431,2025-08-13,ORD,MSN,2025-08-13 15:40:00+00:00,2025-08-13 16:45:00+00:00,2025-08-13 15:38:00+00:00,2025-08-13 16:39:00+00:00,50,CRJ-550,Express,51,49,29,-2.0,-6.0,65.0,22,49,1,1,0,3.0,7,0,19,0.98
UA,2672,2025-08-07,ORD,PNS,2025-08-07 10:39:00+00:00,2025-08-07 13:06:00+00:00,2025-08-07 10:36:00+00:00,2025-08-07 12:52:00+00:00,126,A319-100,Mainline,964,61,43,-3.0,-14.0,147.0,921,153,6,2,0,3.0,7,72,27,1.0
OO,5260,2025-08-07,ORD,FSD,2025-08-07 08:54:00+00:00,2025-08-07 10:50:00+00:00,2025-08-07 11:33:00+00:00,2025-08-07 13:24:00+00:00,50,CRJ-550,Express,949,1061,29,159.0,154.0,116.0,920,64,4,2,2,0.0,7,12,43,1.0
UA,2071,2025-08-12,ORD,SAN,2025-08-12 07:11:00+00:00,2025-08-12 09:34:00+00:00,2025-08-12 07:05:00+00:00,2025-08-12 09:25:00+00:00,179,B737-MAX9,Mainline,73,118,62,-6.0,-9.0,143.0,11,107,2,1,0,0.0,6,46,12,0.5977653631284916
OO,5499,2025-08-10,ORD,SBN,2025-08-10 19:35:00+00:00,2025-08-10 21:35:00+00:00,2025-08-10 21:59:00+00:00,2025-08-10 23:44:00+00:00,50,CRJ-200,Express,68,32,29,144.0,129.0,120.0,39,36,0,0,0,3.0,1,9,11,0.72
UA,466,2025-08-11,ORD,DCA,2025-08-11 10:00:00+00:00,2025-08-11 12:58:00+00:00,2025-08-11 09:52:00+00:00,2025-08-11 13:02:00+00:00,126,A319-100,Mainline,117,128,43,-8.0,4.0,178.0,74,134,2,0,0,0.0,1,39,5,1.0
G7,4519,2025-08-07,ORD,SCE,2025-08-07 18:20:00+00:00,2025-08-07 21:24:00+00:00,2025-08-07 18:32:00+00:00,2025-08-07 21:45:00+00:00,50,CRJ-550,Express,75,65,29,12.0,21.0,184.0,46,46,1,0,0,0.0,0,3,29,0.92
UA,533,2025-08-15,ORD,OMA,2025-08-15 20:13:00+00:00,2025-08-15 21:52:00+00:00,2025-08-15 20:23:00+00:00,2025-08-15 22:38:00+00:00,150,A320-200,Mainline,78,70,46,10.0,46.0,99.0,32,108,1,0,0,1.0,0,12,65,0.72
OO,5309,2025-08-07,ORD,FWA,2025-08-07 20:05:00+00:00,2025-08-07 22:21:00+00:00,2025-08-07 20:16:00+00:00,2025-08-07 22:40:00+00:00,50,CRJ-200,Express,82,110,29,11.0,19.0,136.0,53,54,3,1,2,1.0,3,16,27,1.0
OO,4748,2025-08-14,ORD,ATW,2025-08-14 20:20:00+00:00,2025-08-14 21:35:00+00:00,2025-08-14 20:29:00+00:00,2025-08-14 21:28:00+00:00,50,CRJ-550,Express,3,28,29,9.0,-7.0,75.0,-26,39,0,0,0,1.0,0,0,24,0.78
G7,4530,2025-08-15,ORD,SGF,2025-08-15 15:50:00+00:00,2025-08-15 17:38:00+00:00,2025-08-15 15:42:00+00:00,2025-08-15 17:27:00+00:00,50,CRJ-550,Express,55,42,29,-8.0,-11.0,108.0,26,53,2,0,0,1.0,3,6,24,1.0
UA,2629,2025-08-04,ORD,CLE,2025-08-04 10:47:00+00:00,2025-08-04 13:14:00+00:00,2025-08-04 10:45:00+00:00,2025-08-04 13:08:00+00:00,179,B737-900,Mainline,64,65,56,-2.0,-6.0,147.0,8,178,0,0,0,0.0,17,50,34,0.994413407821229
UA,1304,2025-08-10,ORD,LAS,2025-08-10 11:29:00+00:00,2025-08-10 13:28:00+00:00,2025-08-10 11:32:00+00:00,2025-08-10 13:24:00+00:00,166,B737-800,Mainline,86,124,51,3.0,-4.0,119.0,35,181,5,0,1,1.0,2,79,36,1.0
UA,1851,2025-08-04,ORD,ALB,2025-08-04 09:00:00+00:00,2025-08-04 12:11:00+00:00,2025-08-04 08:45:00+00:00,2025-08-04 11:56:00+00:00,126,A319-100,Mainline,88,71,43,-15.0,-15.0,191.0,45,137,6,2,0,1.0,1,22,50,1.0
UA,2370,2025-08-04,ORD,BOS,2025-08-04 14:28:00+00:00,2025-08-04 18:06:00+00:00,2025-08-04 14:43:00+00:00,2025-08-04 18:16:00+00:00,179,B737-900,Mainline,73,81,56,15.0,10.0,218.0,17,188,3,0,0,0.0,2,95,30,1.0
OO,5383,2025-08-11,ORD,TVC,2025-08-11 13:55:00+00:00,2025-08-11 16:12:00+00:00,2025-08-11 13:55:00+00:00,2025-08-11 16:28:00+00:00,50,CRJ-550,Express,40,32,29,0.0,16.0,137.0,11,48,0,0,0,1.0,17,2,12,0.96
YX,3610,2025-08-11,ORD,YQB,2025-08-11 10:39:00+00:00,2025-08-11 14:16:00+00:00,2025-08-11 10:35:00+00:00,2025-08-11 14:05:00+00:00,76,ERJ-175,Express,69,70,42,-4.0,-11.0,217.0,27,70,0,0,0,3.0,2,7,33,0.9210526315789473
UA,2133,2025-08-06,ORD,EWR,2025-08-06 15:40:00+00:00,2025-08-06 19:14:00+00:00,2025-08-06 16:02:00+00:00,2025-08-06 19:07:00+00:00,176,B757-200,Mainline,110,159,122,22.0,-7.0,214.0,-12,197,7,2,0,2.0,1,85,14,1.0
OO,5099,2025-08-12,ORD,CIU,2025-08-12 12:40:00+00:00,2025-08-12 15:09:00+00:00,2025-08-12 12:32:00+00:00,2025-08-12 14:52:00+00:00,50,CRJ-200,Express,46,50,29,-8.0,-17.0,149.0,17,23,0,0,0,0.0,2,9,20,0.46
UA,1531,2025-08-11,ORD,DSM,2025-08-11 20:20:00+00:00,2025-08-11 21:47:00+00:00,2025-08-11 20:43:00+00:00,2025-08-11 22:14:00+00:00,126,A319-100,Mainline,64,52,43,23.0,27.0,87.0,21,136,4,0,1,8.0,0,13,89,1.0
UA,2394,2025-08-11,ORD,DEN,2025-08-11 18:35:00+00:00,2025-08-11 20:36:00+00:00,2025-08-11 18:36:00+00:00,2025-08-11 20:50:00+00:00,234,B757-300,Mainline,93,70,66,1.0,14.0,121.0,27,270,11,1,2,5.0,0,104,58,1.0
OO,5251,2025-08-09,ORD,ASE,2025-08-09 19:35:00+00:00,2025-08-09 21:44:00+00:00,2025-08-09 19:34:00+00:00,2025-08-09 21:50:00+00:00,70,ERJ-175,Express,146,175,34,-1.0,6.0,129.0,112,102,12,3,1,1.0,8,21,21,1.0
UA,1941,2025-08-10,ORD,CVG,2025-08-10 14:26:00+00:00,2025-08-10 16:52:00+00:00,2025-08-10 15:21:00+00:00,2025-08-10 17:34:00+00:00,150,A320-200,Mainline,72,42,46,55.0,42.0,146.0,26,124,3,0,1,0.0,5,13,64,0.8266666666666667
UA,2609,2025-08-05,ORD,SNA,2025-08-05 09:04:00+00:00,2025-08-05 11:38:00+00:00,2025-08-05 08:56:00+00:00,2025-08-05 11:38:00+00:00,126,B737-700,Mainline,89,91,43,-8.0,0.0,154.0,46,148,7,2,1,0.0,0,70,9,1.0
UA,291,2025-08-07,ORD,BDL,2025-08-07 18:15:00+00:00,2025-08-07 21:36:00+00:00,2025-08-07 18:19:00+00:00,2025-08-07 21:24:00+00:00,150,A320-200,Mainline,201,164,46,4.0,-12.0,201.0,155,167,5,2,0,3.0,0,35,38,1.0
UA,1316,2025-08-10,ORD,SRQ,2025-08-10 11:14:00+00:00,2025-08-10 15:10:00+00:00,2025-08-10 11:17:00+00:00,2025-08-10 15:00:00+00:00,126,A319-100,Mainline,85,81,43,3.0,-10.0,236.0,42,125,2,1,0,5.0,0,48,20,0.9920634920634921
UA,291,2025-08-11,ORD,BDL,2025-08-11 18:15:00+00:00,2025-08-11 21:36:00+00:00,2025-08-11 18:18:00+00:00,2025-08-11 21:38:00+00:00,150,A320-200,Mainline,65,65,46,3.0,2.0,201.0,19,173,10,2,2,2.0,0,19,74,1.0
G7,4568,2025-08-15,ORD,SCE,2025-08-15 10:35:00+00:00,2025-08-15 13:25:00+00:00,2025-08-15 10:26:00+00:00,2025-08-15 13:06:00+00:00,50,CRJ-550,Express,47,68,29,-9.0,-19.0,170.0,18,52,2,0,0,1.0,7,17,21,1.0
UA,1129,2025-08-01,ORD,BOS,2025-08-01 19:49:00+00:00,2025-08-01 23:16:00+00:00,2025-08-01 19:52:00+00:00,2025-08-01 23:03:00+00:00,179,B737-MAX9,Mainline,67,103,56,3.0,-13.0,207.0,11,207,7,1,0,1.0,2,45,10,1.0
OO,5505,2025-08-15,ORD,SBN,2025-08-15 15:40:00+00:00,2025-08-15 17:39:00+00:00,2025-08-15 15:39:00+00:00,2025-08-15 17:36:00+00:00,50,CRJ-200,Express,84,90,29,-1.0,-3.0,119.0,55,46,2,1,0,2.0,2,12,29,0.92
OO,4792,2025-08-15,ORD,ROA,2025-08-15 17:57:00+00:00,2025-08-15 21:04:00+00:00,2025-08-15 18:06:00+00:00,2025-08-15 20:55:00+00:00,76,ERJ-175,Express,58,41,34,9.0,-9.0,187.0,24,67,1,1,0,1.0,20,4,20,0.881578947368421
G7,4458,2025-08-07,ORD,LIT,2025-08-07 12:45:00+00:00,2025-08-07 14:38:00+00:00,2025-08-07 12:39:00+00:00,2025-08-07 14:24:00+00:00,50,CRJ-550,Express,63,86,29,-6.0,-14.0,113.0,34,49,1,0,0,2.0,2,8,18,0.98
OO,5930,2025-08-08,ORD,FAR,2025-08-08 13:20:00+00:00,2025-08-08 15:29:00+00:00,2025-08-08 13:15:00+00:00,2025-08-08 15:32:00+00:00,50,CRJ-200,Express,75,33,29,-5.0,3.0,129.0,46,70,3,1,2,1.0,1,17,33,1.0
UA,2424,2025-08-12,ORD,RDU,2025-08-12 18:20:00+00:00,2025-08-12 21:27:00+00:00,2025-08-12 18:47:00+00:00,2025-08-12 21:53:00+00:00,179,B737-MAX9,Mainline,80,65,56,27.0,26.0,187.0,24,167,4,3,1,1.0,0,35,74,0.9329608938547486
UA,118,2025-08-14,ORD,EDI,2025-08-14 18:40:00+00:00,2025-08-15 08:25:00+00:00,2025-08-14 21:05:00+00:00,2025-08-15 10:26:00+00:00,176,B757-200,Mainline,0,76,75,145.0,121.0,825.0,-75,184,4,0,0,3.0,0,94,65,1.0
UA,1989,2025-08-07,ORD,BOS,2025-08-07 18:20:00+00:00,2025-08-07 21:59:00+00:00,2025-08-07 18:49:00+00:00,2025-08-07 22:19:00+00:00,179,B737-900,Mainline,70,82,56,29.0,20.0,219.0,14,177,4,0,2,0.0,0,55,52,0.9888268156424581
OO,5225,2025-08-10,ORD,MKE,2025-08-10 16:00:00+00:00,2025-08-10 17:00:00+00:00,2025-08-10 15:56:00+00:00,2025-08-10 17:02:00+00:00,50,CRJ-200,Express,90,37,29,-4.0,2.0,60.0,61,36,2,0,0,0.0,0,16,48,0.72
YX,3668,2025-08-05,ORD,IND,2025-08-05 08:45:00+00:00,2025-08-05 11:04:00+00:00,2025-08-05 08:43:00+00:00,2025-08-05 10:48:00+00:00,76,ERJ-175,Express,136,150,34,-2.0,-16.0,139.0,102,70,0,0,0,0.0,7,19,22,0.9210526315789473
UA,1398,2025-08-01,ORD,ATL,2025-08-01 18:20:00+00:00,2025-08-01 21:29:00+00:00,2025-08-01 18:32:00+00:00,2025-08-01 21:30:00+00:00,166,B737-800,Mainline,70,51,51,12.0,1.0,189.0,19,191,10,2,0,6.0,0,42,68,1.0
UA,2465,2025-08-12,ORD,ORF,2025-08-12 11:55:00+00:00,2025-08-12 15:14:00+00:00,2025-08-12 11:49:00+00:00,2025-08-12 15:06:00+00:00,179,B737-MAX9,Mainline,68,79,56,-6.0,-8.0,199.0,12,183,10,1,2,6.0,1,37,68,1.0
YX,3523,2025-08-12,ORD,RIC,2025-08-12 14:55:00+00:00,2025-08-12 18:16:00+00:00,2025-08-12 18:23:00+00:00,2025-08-12 22:43:00+00:00,76,ERJ-175,Express,54,281,39,208.0,267.0,201.0,15,84,4,1,0,7.0,0,20,35,1.0
UA,2099,2025-08-09,ORD,IAH,2025-08-09 09:46:00+00:00,2025-08-09 12:40:00+00:00,2025-08-09 09:40:00+00:00,2025-08-09 12:01:00+00:00,179,B737-MAX9,Mainline,125,138,56,-6.0,-39.0,174.0,69,196,4,1,3,3.0,0,85,91,1.0
UA,2182,2025-08-10,ORD,PHL,2025-08-10 11:20:00+00:00,2025-08-10 14:29:00+00:00,2025-08-10 11:17:00+00:00,2025-08-10 14:17:00+00:00,150,A320-200,Mainline,96,114,46,-3.0,-12.0,189.0,50,171,10,4,0,1.0,3,43,33,1.0
OO,5376,2025-08-02,ORD,LEX,2025-08-02 14:30:00+00:00,2025-08-02 17:01:00+00:00,2025-08-02 17:32:00+00:00,2025-08-02 19:46:00+00:00,76,ERJ-175,Express,-141,51,39,182.0,165.0,151.0,-180,61,0,0,0,3.0,0,2,50,0.8026315789473685
G7,4504,2025-08-08,ORD,CHA,2025-08-08 08:45:00+00:00,2025-08-08 11:35:00+00:00,2025-08-08 08:39:00+00:00,2025-08-08 11:21:00+00:00,50,CRJ-550,Express,53,38,29,-6.0,-14.0,170.0,24,46,1,0,0,5.0,3,12,6,0.92
OO,5135,2025-08-06,ORD,MCW,2025-08-06 16:50:00+00:00,2025-08-06 18:20:00+00:00,2025-08-06 16:42:00+00:00,2025-08-06 18:06:00+00:00,50,CRJ-200,Express,43,54,29,-8.0,-14.0,90.0,14,31,1,0,0,2.0,2,8,13,0.62
OO,4789,2025-08-15,ORD,FAR,2025-08-15 20:00:00+00:00,2025-08-15 22:12:00+00:00,2025-08-15 20:01:00+00:00,2025-08-15 22:07:00+00:00,70,ERJ-175,Express,71,53,34,1.0,-5.0,132.0,37,74,2,0,0,2.0,2,9,39,1.0
OO,5868,2025-08-12,ORD,YWG,2025-08-12 19:58:00+00:00,2025-08-12 22:33:00+00:00,2025-08-12 20:09:00+00:00,2025-08-12 22:47:00+00:00,76,ERJ-175,Express,187,45,42,11.0,14.0,155.0,145,30,1,0,0,2.0,1,0,30,0.39473684210526316
UA,980,2025-08-07,ORD,DUB,2025-08-07 20:15:00+00:00,2025-08-08 09:45:00+00:00,2025-08-07 20:36:00+00:00,2025-08-08 10:24:00+00:00,318,B787-10,Mainline,320,228,155,21.0,39.0,810.0,165,346,11,2,2,3.0,0,150,108,1.0
UA,2104,2025-08-03,ORD,BOS,2025-08-03 06:00:00+00:00,2025-08-03 09:26:00+00:00,2025-08-03 05:59:00+00:00,2025-08-03 09:17:00+00:00,179,B737-MAX9,Mainline,605,610,56,-1.0,-9.0,206.0,549,196,7,1,2,0.0,1,59,10,1.0
OO,5948,2025-08-01,ORD,BNA,2025-08-01 15:45:00+00:00,2025-08-01 17:32:00+00:00,2025-08-01 15:51:00+00:00,2025-08-01 17:36:00+00:00,76,ERJ-175,Express,53,51,34,6.0,4.0,107.0,19,77,1,1,3,2.0,1,9,30,1.0
OO,5795,2025-08-07,ORD,TUL,2025-08-07 09:00:00+00:00,2025-08-07 11:12:00+00:00,2025-08-07 08:53:00+00:00,2025-08-07 10:59:00+00:00,76,ERJ-175,Express,63,55,34,-7.0,-13.0,132.0,29,59,0,0,0,3.0,7,9,19,0.7763157894736842
UA,1421,2025-08-10,ORD,FLL,2025-08-10 07:00:00+00:00,2025-08-10 11:13:00+00:00,2025-08-10 06:56:00+00:00,2025-08-10 10:49:00+00:00,200,A321-2NX,Mainline,481,500,62,-4.0,-24.0,253.0,419,242,14,2,2,2.0,1,85,3,1.0
OO,5977,2025-08-11,ORD,ICT,2025-08-11 12:45:00+00:00,2025-08-11 14:48:00+00:00,2025-08-11 12:37:00+00:00,2025-08-11 14:27:00+00:00,76,ERJ-175,Express,47,46,34,-8.0,-21.0,123.0,13,76,1,0,0,0.0,8,19,25,1.0
UA,1832,2025-08-04,ORD,CMH,2025-08-04 07:10:00+00:00,2025-08-04 09:37:00+00:00,2025-08-04 07:10:00+00:00,2025-08-04 09:38:00+00:00,126,B737-700,Mainline,659,653,43,0.0,1.0,147.0,616,143,5,1,1,1.0,12,20,30,1.0
UA,2364,2025-08-11,ORD,CMH,2025-08-11 10:38:00+00:00,2025-08-11 13:07:00+00:00,2025-08-11 10:33:00+00:00,2025-08-11 12:52:00+00:00,166,B737-800,Mainline,59,84,51,-5.0,-15.0,149.0,8,198,9,3,1,1.0,9,41,45,1.0
UA,1068,2025-08-05,ORD,IAD,2025-08-05 08:52:00+00:00,2025-08-05 11:55:00+00:00,2025-08-05 08:41:00+00:00,2025-08-05 11:48:00+00:00,176,B757-200,Mainline,852,849,56,-11.0,-7.0,183.0,796,208,9,1,0,3.0,2,51,37,1.0
UA,1448,2025-08-09,ORD,BUF,2025-08-09 14:10:00+00:00,2025-08-09 16:55:00+00:00,2025-08-09 14:15:00+00:00,2025-08-09 16:52:00+00:00,126,B737-700,Mainline,73,73,43,5.0,-3.0,165.0,30,115,5,0,1,4.0,8,14,52,0.9126984126984127
UA,1974,2025-08-01,ORD,PWM,2025-08-01 18:30:00+00:00,2025-08-01 22:01:00+00:00,2025-08-01 18:35:00+00:00,2025-08-01 21:43:00+00:00,126,A319-100,Mainline,103,108,43,5.0,-18.0,211.0,60,189,15,4,2,0.0,0,48,45,1.0
UA,2225,2025-08-03,ORD,PHX,2025-08-03 09:15:00+00:00,2025-08-03 11:09:00+00:00,2025-08-03 09:13:00+00:00,2025-08-03 11:03:00+00:00,166,B737-800,Mainline,76,93,51,-2.0,-6.0,114.0,25,201,10,3,1,3.0,0,71,22,1.0
OO,5603,2025-08-07,ORD,FNT,2025-08-07 20:08:00+00:00,2025-08-07 22:30:00+00:00,2025-08-07 20:51:00+00:00,2025-08-07 23:05:00+00:00,50,CRJ-200,Express,93,51,29,43.0,35.0,142.0,64,62,3,1,0,1.0,0,15,31,1.0
OO,5859,2025-08-08,ORD,BZN,2025-08-08 07:15:00+00:00,2025-08-08 09:53:00+00:00,2025-08-08 07:16:00+00:00,2025-08-08 10:11:00+00:00,76,ERJ-175,Express,666,642,34,1.0,18.0,158.0,632,96,6,2,0,0.0,11,33,4,1.0
UA,1361,2025-08-04,ORD,STL,2025-08-04 21:20:00+00:00,2025-08-04 22:45:00+00:00,2025-08-04 21:35:00+00:00,2025-08-04 22:51:00+00:00,126,A319-100,Mainline,60,57,43,15.0,6.0,85.0,17,126,5,1,0,3.0,9,7,50,1.0
OO,4809,2025-08-08,ORD,ICT,2025-08-08 09:03:00+00:00,2025-08-08 11:21:00+00:00,2025-08-08 08:55:00+00:00,2025-08-08 10:51:00+00:00,76,ERJ-175,Express,72,72,34,-8.0,-30.0,138.0,38,92,3,0,1,2.0,0,16,41,1.0
